Comment	CreateTimeStamp	Type	videoID	videoTitle
what about one of kimi s power stuff failing in his last race for ferrari	2018-11-30T10:43:21.000Z	Comment	n5ezAjMZ1TY	Top Five Moments | 2018 Abu Dhabi Grand Prix
Those ladies though when Hulk flipped all shock at the same time	2018-11-30T07:33:51.000Z	Comment	n5ezAjMZ1TY	Top Five Moments | 2018 Abu Dhabi Grand Prix
Vandoorne and Ocon finally past Grosjean Grosjean in the end I m finish in th those two none	2018-11-30T01:36:58.000Z	Comment	n5ezAjMZ1TY	Top Five Moments | 2018 Abu Dhabi Grand Prix
one problem i started to watch f too late the first gp i see is the GB gp so i never watch the first race of sorry	2018-11-30T01:01:24.000Z	Comment	n5ezAjMZ1TY	Top Five Moments | 2018 Abu Dhabi Grand Prix
wtf this team work	2018-11-29T21:56:07.000Z	Comment	n5ezAjMZ1TY	Top Five Moments | 2018 Abu Dhabi Grand Prix
Hi everyone I have developed an Android application that provides information regarding past and current formula results A Quiz regarding the history of the sport Learn something new or refresh your knowledge Driver Champions Constructor champions Race results by circuit constructor driver or season round Circuits by driver or constructor Constructors by circuit and driver Podium places for drivers and constructors by season Past season final driver and constructor standings per year or current standings for season in progress Information about drivers and constructors just a click away Current season grid qualifying results race results Latest news by links to Motorsport Autosport and Espn through RSS Engine sounds Set alarm and get notifications for upcoming events English Greek French Italian German Spanish Russian language support Here is the link in case anyone is interested to give it a try Android or higher requires internet connection	2018-11-29T21:03:31.000Z	Comment	n5ezAjMZ1TY	Top Five Moments | 2018 Abu Dhabi Grand Prix
These videos make waiting for the season a little easier	2018-11-29T19:08:38.000Z	Comment	n5ezAjMZ1TY	Top Five Moments | 2018 Abu Dhabi Grand Prix
its good the owners of F realise what they have and are making more of it Would Nando have done donuts on the main straight if Bernie was still about highly doubt it	2018-11-29T17:16:38.000Z	Comment	n5ezAjMZ1TY	Top Five Moments | 2018 Abu Dhabi Grand Prix
A F video with Briatore Not feeling good at all	2018-11-29T15:56:52.000Z	Comment	n5ezAjMZ1TY	Top Five Moments | 2018 Abu Dhabi Grand Prix
Fu you Briatore you piquet shut up corrupt	2018-11-29T14:37:01.000Z	Comment	n5ezAjMZ1TY	Top Five Moments | 2018 Abu Dhabi Grand Prix
stoffel vandoorne best move of the race Maybe yeah	2018-11-29T14:15:50.000Z	Comment	n5ezAjMZ1TY	Top Five Moments | 2018 Abu Dhabi Grand Prix
was Stoffels season highlight	2018-11-29T12:19:59.000Z	Comment	n5ezAjMZ1TY	Top Five Moments | 2018 Abu Dhabi Grand Prix
He will be back FornowdoAlonso	2018-11-29T12:14:06.000Z	Comment	n5ezAjMZ1TY	Top Five Moments | 2018 Abu Dhabi Grand Prix
Love to see Ramzan Kadirov and MbS together Their talk must be about pet tigers	2018-11-29T11:37:17.000Z	Comment	n5ezAjMZ1TY	Top Five Moments | 2018 Abu Dhabi Grand Prix
Lets go win the chripple croouuunn	2018-11-29T10:27:50.000Z	Comment	n5ezAjMZ1TY	Top Five Moments | 2018 Abu Dhabi Grand Prix
Ocon is nice driver T T	2018-11-29T08:29:52.000Z	Comment	n5ezAjMZ1TY	Top Five Moments | 2018 Abu Dhabi Grand Prix
Monaco is one of my least favourite gps	2018-12-04T21:07:08.000Z	Comment	0lj6Q9gN4RQ	2018 Monaco Grand Prix: Race Highlights
Monaco es el peor circuito de F En el juego de F en PS me paro chocando	2018-11-25T13:12:01.000Z	Comment	0lj6Q9gN4RQ	2018 Monaco Grand Prix: Race Highlights
Lol there is a Lastname in this Race	2018-11-23T21:12:02.000Z	Comment	0lj6Q9gN4RQ	2018 Monaco Grand Prix: Race Highlights
Am I the only one who is wondering how Hartley got away without a puncture or anything else	2018-11-22T09:13:46.000Z	Comment	0lj6Q9gN4RQ	2018 Monaco Grand Prix: Race Highlights
Macau should do F	2018-11-21T08:34:28.000Z	Comment	0lj6Q9gN4RQ	2018 Monaco Grand Prix: Race Highlights
GOOD	2018-11-15T17:56:54.000Z	Comment	0lj6Q9gN4RQ	2018 Monaco Grand Prix: Race Highlights
lastname	2018-11-10T09:03:42.000Z	Comment	0lj6Q9gN4RQ	2018 Monaco Grand Prix: Race Highlights
ng n y ua cc g v t dc eo u	2018-11-10T08:17:19.000Z	Comment	0lj6Q9gN4RQ	2018 Monaco Grand Prix: Race Highlights
Excellent news and good luck Nasser Qatar dakar rally	2018-11-08T13:09:49.000Z	Comment	0lj6Q9gN4RQ	2018 Monaco Grand Prix: Race Highlights
Excellent job and professional services Nasser Qatar dakar rally	2018-11-08T13:09:43.000Z	Comment	0lj6Q9gN4RQ	2018 Monaco Grand Prix: Race Highlights
sector	2018-11-08T11:26:22.000Z	Comment	0lj6Q9gN4RQ	2018 Monaco Grand Prix: Race Highlights
laps good intres for monaco	2018-11-08T11:26:11.000Z	Comment	0lj6Q9gN4RQ	2018 Monaco Grand Prix: Race Highlights
Hamilton TRIGRERRED	2018-11-08T01:57:03.000Z	Comment	0lj6Q9gN4RQ	2018 Monaco Grand Prix: Race Highlights
typical of max to complain some one cuts the track when HE runs them off in the first place	2018-11-06T20:33:08.000Z	Comment	0lj6Q9gN4RQ	2018 Monaco Grand Prix: Race Highlights
Come back senna then we get a real monaco	2018-10-29T12:38:13.000Z	Comment	0lj6Q9gN4RQ	2018 Monaco Grand Prix: Race Highlights
wtf verstappen	2018-10-19T07:00:54.000Z	Comment	0lj6Q9gN4RQ	2018 Monaco Grand Prix: Race Highlights
Ricardo deber a ser piloto de la Ferrari	2018-10-18T21:32:41.000Z	Comment	0lj6Q9gN4RQ	2018 Monaco Grand Prix: Race Highlights
LOL to that Stroll walking like a boss like a world champion	2018-12-05T15:28:55.000Z	Comment	43kPlOQY6Cw	F1 2019 First Look: Drivers In New Cars And New Overalls In Abu Dhabi
Where s Daniel Ricardo	2018-12-05T13:58:11.000Z	Comment	43kPlOQY6Cw	F1 2019 First Look: Drivers In New Cars And New Overalls In Abu Dhabi
I hope Ferarri is inside Red Bull engine on it like x Engine Failure and Mercedes Always Win	2018-12-05T09:13:24.000Z	Comment	43kPlOQY6Cw	F1 2019 First Look: Drivers In New Cars And New Overalls In Abu Dhabi
Kimi in the Top next Season	2018-12-04T19:44:03.000Z	Comment	43kPlOQY6Cw	F1 2019 First Look: Drivers In New Cars And New Overalls In Abu Dhabi
siiiii	2018-12-04T18:32:48.000Z	Comment	43kPlOQY6Cw	F1 2019 First Look: Drivers In New Cars And New Overalls In Abu Dhabi
I would love to see the smart car in F you know it would be amazing if you just see Lewis Hamilton driving at mph	2018-12-04T15:42:59.000Z	Comment	43kPlOQY6Cw	F1 2019 First Look: Drivers In New Cars And New Overalls In Abu Dhabi
Don t know why Grosjean and Magnussen are still on the grid they ve been around a few years now and not moving forward Time to give some other drivers a chance in F	2018-12-04T13:05:15.000Z	Comment	43kPlOQY6Cw	F1 2019 First Look: Drivers In New Cars And New Overalls In Abu Dhabi
Kyvat is comin back	2018-12-04T05:35:57.000Z	Comment	43kPlOQY6Cw	F1 2019 First Look: Drivers In New Cars And New Overalls In Abu Dhabi
KVYAT	2018-12-04T05:25:35.000Z	Comment	43kPlOQY6Cw	F1 2019 First Look: Drivers In New Cars And New Overalls In Abu Dhabi
Where is Riccardo Come on now I only clicked this video for him and Charles	2018-12-03T23:13:23.000Z	Comment	43kPlOQY6Cw	F1 2019 First Look: Drivers In New Cars And New Overalls In Abu Dhabi
Strollgohome	2018-12-03T22:37:33.000Z	Comment	43kPlOQY6Cw	F1 2019 First Look: Drivers In New Cars And New Overalls In Abu Dhabi
Where s Dani RIC for Renault	2018-12-03T19:33:02.000Z	Comment	43kPlOQY6Cw	F1 2019 First Look: Drivers In New Cars And New Overalls In Abu Dhabi
none talking about gasly	2018-12-03T13:02:02.000Z	Comment	43kPlOQY6Cw	F1 2019 First Look: Drivers In New Cars And New Overalls In Abu Dhabi
did gasly eats snail	2018-12-03T11:42:35.000Z	Comment	43kPlOQY6Cw	F1 2019 First Look: Drivers In New Cars And New Overalls In Abu Dhabi
Hope stroll does good may the force be with him	2018-12-03T09:56:13.000Z	Comment	43kPlOQY6Cw	F1 2019 First Look: Drivers In New Cars And New Overalls In Abu Dhabi
Raikkonen in Sauber and Vettel still in Ferrari so sad	2018-12-03T07:47:26.000Z	Comment	43kPlOQY6Cw	F1 2019 First Look: Drivers In New Cars And New Overalls In Abu Dhabi
PLEASE INCREASE RPM	2018-12-03T06:42:58.000Z	Comment	43kPlOQY6Cw	F1 2019 First Look: Drivers In New Cars And New Overalls In Abu Dhabi
Good quality video Keep on producing excellent content and you will expand fast Subscribe to our channel and then we could subscribe back	2018-12-03T01:26:28.000Z	Comment	43kPlOQY6Cw	F1 2019 First Look: Drivers In New Cars And New Overalls In Abu Dhabi
so there has been seat chainges gives perspective on how stable f drivers job is	2018-12-02T21:53:53.000Z	Comment	43kPlOQY6Cw	F1 2019 First Look: Drivers In New Cars And New Overalls In Abu Dhabi
I miss a KARMA man	2018-12-02T17:40:58.000Z	Comment	43kPlOQY6Cw	F1 2019 First Look: Drivers In New Cars And New Overalls In Abu Dhabi
I need the name of the song plz	2018-11-28T16:59:33.000Z	Comment	TdhCX3r5DUI	Best Overtakes Of The 2018 Season So Far
Where is Hamilton on Botas overtake in Sochi	2018-11-27T18:44:02.000Z	Comment	TdhCX3r5DUI	Best Overtakes Of The 2018 Season So Far
Bottas Bottas Bottas everywhere	2018-11-27T18:21:19.000Z	Comment	TdhCX3r5DUI	Best Overtakes Of The 2018 Season So Far
Could only find lol	2018-11-17T01:49:06.000Z	Comment	TdhCX3r5DUI	Best Overtakes Of The 2018 Season So Far
Lewis Hamilton triple overtakes U rarely see that and is not as easy as it looks	2018-11-15T20:11:42.000Z	Comment	TdhCX3r5DUI	Best Overtakes Of The 2018 Season So Far
Hungaroring	2018-11-15T14:00:39.000Z	Comment	TdhCX3r5DUI	Best Overtakes Of The 2018 Season So Far
when a mclaren gets in the way	2018-11-15T04:51:21.000Z	Comment	TdhCX3r5DUI	Best Overtakes Of The 2018 Season So Far
What about Alonso s double overtake at China	2018-11-15T01:27:43.000Z	Comment	TdhCX3r5DUI	Best Overtakes Of The 2018 Season So Far
Are these the best Honestly Racing or ping pong If this is racing now better watch ping pong Disappointed	2018-11-14T13:22:30.000Z	Comment	TdhCX3r5DUI	Best Overtakes Of The 2018 Season So Far
Verstappen	2018-11-14T05:53:49.000Z	Comment	TdhCX3r5DUI	Best Overtakes Of The 2018 Season So Far
The triple overtake from Lewis doesn t belong here he has a huge power advantage over the other drivers so he litterally just drives past them because his car is faster that had nothing to do with great driving	2018-11-13T18:11:31.000Z	Comment	TdhCX3r5DUI	Best Overtakes Of The 2018 Season So Far
What about leclerc in rusia	2018-11-13T10:00:43.000Z	Comment	TdhCX3r5DUI	Best Overtakes Of The 2018 Season So Far
Lewis in russia	2018-11-13T05:56:01.000Z	Comment	TdhCX3r5DUI	Best Overtakes Of The 2018 Season So Far
Excellent news and good luck Nasser Qatar dakar rally	2018-11-11T07:15:06.000Z	Comment	TdhCX3r5DUI	Best Overtakes Of The 2018 Season So Far
The number overtake of Riccardo in China was already done by Verstappen in on Perez	2018-11-10T13:21:18.000Z	Comment	TdhCX3r5DUI	Best Overtakes Of The 2018 Season So Far
Where is the Vettel overtake In Spa	2018-11-08T17:06:06.000Z	Comment	TdhCX3r5DUI	Best Overtakes Of The 2018 Season So Far
I only agree with no Ham s triple overtake should have ranked higher And Vettel overtaking Lewis in Belgium was way better than the Austria pass	2018-11-06T15:25:16.000Z	Comment	TdhCX3r5DUI	Best Overtakes Of The 2018 Season So Far
Hamilton on Vettel at Monza	2018-11-04T20:15:23.000Z	Comment	TdhCX3r5DUI	Best Overtakes Of The 2018 Season So Far
No is not a legit overtake bottas got a stutter in his engine should never be included that was more pure luck than pure brilliance of skill	2018-11-03T17:50:16.000Z	Comment	TdhCX3r5DUI	Best Overtakes Of The 2018 Season So Far
Where s verstappen on Hamilton america	2018-10-31T18:22:12.000Z	Comment	TdhCX3r5DUI	Best Overtakes Of The 2018 Season So Far
IT S MEEEEEE Ricciardo let s do the shoey	2018-11-14T18:53:28.000Z	Comment	ZCmorU_yPJE	2018 Brazilian Grand Prix: FP1 Highlights
can you put the music in the description	2018-11-12T16:32:23.000Z	Comment	ZCmorU_yPJE	2018 Brazilian Grand Prix: FP1 Highlights
That Riccardo sign should of read Red bull don t screw Riccardo	2018-11-10T15:33:18.000Z	Comment	ZCmorU_yPJE	2018 Brazilian Grand Prix: FP1 Highlights
You should really invest in a windscreen or pop screen for the microphone The recent videos have really annoying plosives and poping in them from blowing talking air into the mic	2018-11-10T11:56:22.000Z	Comment	ZCmorU_yPJE	2018 Brazilian Grand Prix: FP1 Highlights
Bring f back to South Africa	2018-11-10T10:25:26.000Z	Comment	ZCmorU_yPJE	2018 Brazilian Grand Prix: FP1 Highlights
Lance Stroll sucks We will see next year when he s driving for his DAD what he does If he gets out driven by his teammate he will probably ask DADDY to dial back his teammates engine to make HIM look good or at least sabotage the car kind of like what Red Bull is doing to Daniel Ricciardo with ALL these MYSTERIOUS breakdowns he s been having Can t wait	2018-11-10T09:35:34.000Z	Comment	ZCmorU_yPJE	2018 Brazilian Grand Prix: FP1 Highlights
Valtteri this is James	2018-11-10T08:31:32.000Z	Comment	ZCmorU_yPJE	2018 Brazilian Grand Prix: FP1 Highlights
Why do they keep saying last race when we have Any Dhabi after this	2018-11-10T07:21:58.000Z	Comment	ZCmorU_yPJE	2018 Brazilian Grand Prix: FP1 Highlights
Man I feel Daniel is getting fucked by his team for going to Renault next year	2018-11-10T05:22:47.000Z	Comment	ZCmorU_yPJE	2018 Brazilian Grand Prix: FP1 Highlights
Every race weekend it s the same thing with the FP voicing Popping on the mic It s such a simple thing to avoid either dial down the level or just pull back from the mic an inch or two It doesn t get much easier It s such a basic rule Any popping you go again It s lazy as fuckery	2018-11-10T04:47:16.000Z	Comment	ZCmorU_yPJE	2018 Brazilian Grand Prix: FP1 Highlights
VETTEL GO GO	2018-11-10T04:19:51.000Z	Comment	ZCmorU_yPJE	2018 Brazilian Grand Prix: FP1 Highlights
OMG does it ever stop for Daniel	2018-11-10T03:45:20.000Z	Comment	ZCmorU_yPJE	2018 Brazilian Grand Prix: FP1 Highlights
For fun in Brazil just add water Better start doing the rain dance lads we need a banging Brazilian GP this year	2018-11-10T03:02:03.000Z	Comment	ZCmorU_yPJE	2018 Brazilian Grand Prix: FP1 Highlights
INTERLAGOS	2018-11-10T02:35:28.000Z	Comment	ZCmorU_yPJE	2018 Brazilian Grand Prix: FP1 Highlights
Lance should stroll on out of f	2018-11-10T02:35:02.000Z	Comment	ZCmorU_yPJE	2018 Brazilian Grand Prix: FP1 Highlights
PUBLISH THE DAMN BEST LAP TIMES AT THE END AS YOU DO FOR QUALI	2018-11-10T02:05:39.000Z	Comment	ZCmorU_yPJE	2018 Brazilian Grand Prix: FP1 Highlights
why do you make fakenews	2018-11-10T01:48:43.000Z	Comment	ZCmorU_yPJE	2018 Brazilian Grand Prix: FP1 Highlights
This Perfect this seconds	2018-11-10T01:21:44.000Z	Comment	ZCmorU_yPJE	2018 Brazilian Grand Prix: FP1 Highlights
Wow Owen Wilson I knew those tires were grippy but it blew my mind when Magnussen s lock up at lifted paint off the curb	2018-11-10T01:15:04.000Z	Comment	ZCmorU_yPJE	2018 Brazilian Grand Prix: FP1 Highlights
BR MANIA	2018-11-10T00:30:06.000Z	Comment	ZCmorU_yPJE	2018 Brazilian Grand Prix: FP1 Highlights
CAR ENTHUSIASTS UNITE help her out if you can Hoonigans stick together	2018-11-28T13:49:06.000Z	Comment	C8ygOgthbfU	2018 Abu Dhabi Grand Prix: FP1 Highlights
Japierdole im kurwa Polish Kubica no kurwa kubika zjeby	2018-11-26T23:01:26.000Z	Comment	C8ygOgthbfU	2018 Abu Dhabi Grand Prix: FP1 Highlights
That sausage kerb is a launch up waiting to happen What poor design choice does anyone really lack foresight this bad Jesus	2018-11-25T19:57:52.000Z	Comment	C8ygOgthbfU	2018 Abu Dhabi Grand Prix: FP1 Highlights
How is that in any way how the front wing will look like It still has the vertical vanes	2018-11-24T18:54:13.000Z	Comment	C8ygOgthbfU	2018 Abu Dhabi Grand Prix: FP1 Highlights
high sausage curves	2018-11-24T17:19:15.000Z	Comment	C8ygOgthbfU	2018 Abu Dhabi Grand Prix: FP1 Highlights
He is not KubiKa	2018-11-24T17:18:20.000Z	Comment	C8ygOgthbfU	2018 Abu Dhabi Grand Prix: FP1 Highlights
Why has hamilton the on the nose but the ob the fin	2018-11-24T17:04:23.000Z	Comment	C8ygOgthbfU	2018 Abu Dhabi Grand Prix: FP1 Highlights
KubiCKA Really F	2018-11-24T16:31:34.000Z	Comment	C8ygOgthbfU	2018 Abu Dhabi Grand Prix: FP1 Highlights
ANYONE BACKGROUND MUSIC	2018-11-24T14:47:07.000Z	Comment	C8ygOgthbfU	2018 Abu Dhabi Grand Prix: FP1 Highlights
NO PENALTY FOR HAMILTON THAT CUT THE PIT ENTRY AGAIN	2018-11-24T13:40:06.000Z	Comment	C8ygOgthbfU	2018 Abu Dhabi Grand Prix: FP1 Highlights
LEWIS HAMILTON U CAN DO IT	2018-11-24T13:22:59.000Z	Comment	C8ygOgthbfU	2018 Abu Dhabi Grand Prix: FP1 Highlights
That s so fast Redbull car is much faster than last year s pole lap	2018-11-24T13:18:46.000Z	Comment	C8ygOgthbfU	2018 Abu Dhabi Grand Prix: FP1 Highlights
KUBIKA	2018-11-24T12:27:30.000Z	Comment	C8ygOgthbfU	2018 Abu Dhabi Grand Prix: FP1 Highlights
Sophia Fl rschs horrible Macau accident showed how crucial those totally unnecessary sausage curbs are GET RID OF THIS C R A P BEFORE QUALI o n e airborne accident with injured is m o r e than enough For a n y further accident FIA got the blood of the possibly injured on t h e i r hands	2018-11-24T12:06:07.000Z	Comment	C8ygOgthbfU	2018 Abu Dhabi Grand Prix: FP1 Highlights
lan videonun ba ndaki kahramanmara dondurmac s m yoksa ben mi yanl g r yorum amk	2018-11-24T12:00:01.000Z	Comment	C8ygOgthbfU	2018 Abu Dhabi Grand Prix: FP1 Highlights
Max Verstappen SSSSSMOKING	2018-11-24T11:28:11.000Z	Comment	C8ygOgthbfU	2018 Abu Dhabi Grand Prix: FP1 Highlights
Thats one shit track	2018-11-24T10:45:25.000Z	Comment	C8ygOgthbfU	2018 Abu Dhabi Grand Prix: FP1 Highlights
araplar dondurmac m z alm	2018-11-24T10:04:27.000Z	Comment	C8ygOgthbfU	2018 Abu Dhabi Grand Prix: FP1 Highlights
Naoki Yamamoto	2018-11-24T09:57:36.000Z	Comment	C8ygOgthbfU	2018 Abu Dhabi Grand Prix: FP1 Highlights
Its kubiza not kubica Watch your pronounciation	2018-11-24T06:58:47.000Z	Comment	C8ygOgthbfU	2018 Abu Dhabi Grand Prix: FP1 Highlights
Wait this race had highlights	2018-11-21T05:38:07.000Z	Comment	lFjwSP4zUR8	2018 Spanish Grand Prix: Race Highlights
Fucking idiot grosjean flooring it and makes a huge cloud of smoke instead of braking not risking everybody else s safety IDIOT	2018-11-07T01:24:04.000Z	Comment	lFjwSP4zUR8	2018 Spanish Grand Prix: Race Highlights
Amei a corrida o Hamiltom esta mitando cada vez mais	2018-11-05T00:20:30.000Z	Comment	lFjwSP4zUR8	2018 Spanish Grand Prix: Race Highlights
Grosjean doing paraweding	2018-11-02T13:37:45.000Z	Comment	lFjwSP4zUR8	2018 Spanish Grand Prix: Race Highlights
Hamilton is among the greatest F driver	2018-11-02T00:39:13.000Z	Comment	lFjwSP4zUR8	2018 Spanish Grand Prix: Race Highlights
How is Grosjean still in f	2018-11-01T13:41:00.000Z	Comment	lFjwSP4zUR8	2018 Spanish Grand Prix: Race Highlights
Isme Jane k liye kaise apply kare	2018-10-30T09:31:45.000Z	Comment	lFjwSP4zUR8	2018 Spanish Grand Prix: Race Highlights
hi lewis hamilton	2018-10-30T01:59:52.000Z	Comment	lFjwSP4zUR8	2018 Spanish Grand Prix: Race Highlights
Curry Spicy noodle x mukbang video eating sounds check my channel Terima kasih	2018-10-28T17:48:40.000Z	Comment	lFjwSP4zUR8	2018 Spanish Grand Prix: Race Highlights
alle marrokanen uit nederland aub	2018-10-24T16:33:53.000Z	Comment	lFjwSP4zUR8	2018 Spanish Grand Prix: Race Highlights
Crashtappen	2018-10-24T10:09:23.000Z	Comment	lFjwSP4zUR8	2018 Spanish Grand Prix: Race Highlights
F is so predictable these days	2018-10-21T09:22:08.000Z	Comment	lFjwSP4zUR8	2018 Spanish Grand Prix: Race Highlights
Emirates Movistar Eni Pirelli Rolex Mapfre Heineken TVE DHL Martini UBS Polaroid	2018-10-20T20:04:53.000Z	Comment	lFjwSP4zUR8	2018 Spanish Grand Prix: Race Highlights
They are destroied like toy	2018-10-20T11:49:49.000Z	Comment	lFjwSP4zUR8	2018 Spanish Grand Prix: Race Highlights
Apakah gua satu satunya orang yg nonton F karena ngebucin Divi	2018-10-18T03:13:27.000Z	Comment	lFjwSP4zUR8	2018 Spanish Grand Prix: Race Highlights
unbeatable lewis	2018-10-14T23:12:51.000Z	Comment	lFjwSP4zUR8	2018 Spanish Grand Prix: Race Highlights
Verstcrashen again what a stupid move He will never be a champion	2018-10-14T12:05:35.000Z	Comment	lFjwSP4zUR8	2018 Spanish Grand Prix: Race Highlights
grojean in the wall with hulkenburg	2018-10-13T13:22:42.000Z	Comment	lFjwSP4zUR8	2018 Spanish Grand Prix: Race Highlights
downvotes are from Felch ari fangirls	2018-10-09T18:03:05.000Z	Comment	lFjwSP4zUR8	2018 Spanish Grand Prix: Race Highlights
Why is that old man dabbing in	2018-11-23T20:56:31.000Z	Comment	i8ShD-6WCoA	2018 Belgian Grand Prix: Qualifying Highlights
o Hamiltom mitou nesse treino	2018-11-20T12:23:38.000Z	Comment	i8ShD-6WCoA	2018 Belgian Grand Prix: Qualifying Highlights
When the video starts its already cringe	2018-10-26T17:02:14.000Z	Comment	i8ShD-6WCoA	2018 Belgian Grand Prix: Qualifying Highlights
is the lap record for spa isn t it	2018-09-05T22:53:36.000Z	Comment	i8ShD-6WCoA	2018 Belgian Grand Prix: Qualifying Highlights
german driver what else	2018-08-28T18:11:53.000Z	Comment	i8ShD-6WCoA	2018 Belgian Grand Prix: Qualifying Highlights
Mercedes very lucky in qualifying and in race with the rain on germany hungherian belgium but Sebastian vettel wins the belgium grand prriiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiixxxx	2018-08-27T18:43:21.000Z	Comment	i8ShD-6WCoA	2018 Belgian Grand Prix: Qualifying Highlights
LET THE RAIN MAKES FORMULA GREAT AGAIN	2018-08-27T16:00:33.000Z	Comment	i8ShD-6WCoA	2018 Belgian Grand Prix: Qualifying Highlights
holy crap look at how bad the lock up is on those ultra softs that s a huge bald spot	2018-08-27T10:59:10.000Z	Comment	i8ShD-6WCoA	2018 Belgian Grand Prix: Qualifying Highlights
when will they get rid of these stupid engines and go back to v or maybe get lucky v	2018-08-27T09:38:08.000Z	Comment	i8ShD-6WCoA	2018 Belgian Grand Prix: Qualifying Highlights
F better than valium for sleeping you feel me	2018-08-27T06:00:39.000Z	Comment	i8ShD-6WCoA	2018 Belgian Grand Prix: Qualifying Highlights
Alonso mending pensiun aja lah uda gk ada apa kau	2018-08-27T05:36:52.000Z	Comment	i8ShD-6WCoA	2018 Belgian Grand Prix: Qualifying Highlights
What s with the crap quality for the commentators Microphones have been changed for some reason	2018-08-27T02:25:56.000Z	Comment	i8ShD-6WCoA	2018 Belgian Grand Prix: Qualifying Highlights
When bottas spun at q a message appeared on his steereing wheel saing Antistall Does anyone knows what does it means	2018-08-27T01:31:49.000Z	Comment	i8ShD-6WCoA	2018 Belgian Grand Prix: Qualifying Highlights
Stroll is a useless fuck and he s going to have a permanent seat at Force India now That s a new level of pay driver in F Just have your dad buy a team	2018-08-26T20:17:29.000Z	Comment	i8ShD-6WCoA	2018 Belgian Grand Prix: Qualifying Highlights
The halo looks fine	2018-08-26T19:58:03.000Z	Comment	i8ShD-6WCoA	2018 Belgian Grand Prix: Qualifying Highlights
DAB	2018-08-26T19:22:47.000Z	Comment	i8ShD-6WCoA	2018 Belgian Grand Prix: Qualifying Highlights
Sei stato molto bravo vetel	2018-08-26T19:16:41.000Z	Comment	i8ShD-6WCoA	2018 Belgian Grand Prix: Qualifying Highlights
Alonso all of grid	2018-08-26T18:02:48.000Z	Comment	i8ShD-6WCoA	2018 Belgian Grand Prix: Qualifying Highlights
What are those things like a windshield or something	2018-08-26T16:26:01.000Z	Comment	i8ShD-6WCoA	2018 Belgian Grand Prix: Qualifying Highlights
I m gonna fucking strangle the kids who dabbed	2018-08-26T16:21:43.000Z	Comment	i8ShD-6WCoA	2018 Belgian Grand Prix: Qualifying Highlights
There are two kinds people in the world today the British and the little people poor little people	2018-12-04T16:35:47.000Z	Comment	Q4oFQkex9Dg	Alonso, Hamilton & Vettel Do Donuts! | 2018 Abu Dhabi Grand Prix
Tears came to me at that moment	2018-12-03T15:05:33.000Z	Comment	Q4oFQkex9Dg	Alonso, Hamilton & Vettel Do Donuts! | 2018 Abu Dhabi Grand Prix
Fernando the best	2018-12-02T11:26:55.000Z	Comment	Q4oFQkex9Dg	Alonso, Hamilton & Vettel Do Donuts! | 2018 Abu Dhabi Grand Prix
That s world titles right there oh man	2018-12-01T15:07:03.000Z	Comment	Q4oFQkex9Dg	Alonso, Hamilton & Vettel Do Donuts! | 2018 Abu Dhabi Grand Prix
chau alonso te extra aremos	2018-12-01T15:02:14.000Z	Comment	Q4oFQkex9Dg	Alonso, Hamilton & Vettel Do Donuts! | 2018 Abu Dhabi Grand Prix
La historia para bien o para mal esta hay Gracias Fernando	2018-11-30T22:09:55.000Z	Comment	Q4oFQkex9Dg	Alonso, Hamilton & Vettel Do Donuts! | 2018 Abu Dhabi Grand Prix
Wow guess who s crying probably you definitely me	2018-11-30T03:10:02.000Z	Comment	Q4oFQkex9Dg	Alonso, Hamilton & Vettel Do Donuts! | 2018 Abu Dhabi Grand Prix
Who spoke to Alonso on radio	2018-11-29T19:37:15.000Z	Comment	Q4oFQkex9Dg	Alonso, Hamilton & Vettel Do Donuts! | 2018 Abu Dhabi Grand Prix
Hamilton crying haha very nice man alonso dont leave bro	2018-11-29T14:00:23.000Z	Comment	Q4oFQkex9Dg	Alonso, Hamilton & Vettel Do Donuts! | 2018 Abu Dhabi Grand Prix
Thank you champion Always miss your heroic	2018-11-29T03:48:13.000Z	Comment	Q4oFQkex9Dg	Alonso, Hamilton & Vettel Do Donuts! | 2018 Abu Dhabi Grand Prix
Honestly I think Fernando is a little excited to be out of F and doing other things The McLaren years must have been super hard for him	2018-11-29T00:51:36.000Z	Comment	Q4oFQkex9Dg	Alonso, Hamilton & Vettel Do Donuts! | 2018 Abu Dhabi Grand Prix
This video was sadder than I thought Such genuine moments between the three at the end Now the battles are over love conquers all Back to the fight next year	2018-11-28T16:58:17.000Z	Comment	Q4oFQkex9Dg	Alonso, Hamilton & Vettel Do Donuts! | 2018 Abu Dhabi Grand Prix
Gracias por tanto Fernando te echaremos mucho de menos Suerte a donde vayas	2018-11-28T14:49:00.000Z	Comment	Q4oFQkex9Dg	Alonso, Hamilton & Vettel Do Donuts! | 2018 Abu Dhabi Grand Prix
you re the best Fernando	2018-11-28T13:33:28.000Z	Comment	Q4oFQkex9Dg	Alonso, Hamilton & Vettel Do Donuts! | 2018 Abu Dhabi Grand Prix
Alonso s radio makes me smile There is something better than F waiting for him over the horizon Lets go win the triple crown champ	2018-11-28T09:57:56.000Z	Comment	Q4oFQkex9Dg	Alonso, Hamilton & Vettel Do Donuts! | 2018 Abu Dhabi Grand Prix
